proxy_split,role,grouped_scene_id,frame_stem,tile_id,tile_stem
proxy_0,source,8_station_altona_8,8_station_altona_8.1__016_1631700810.700000004,tile_1_1,8_station_altona_8.1__016_1631700810.700000004__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__017_1631700810.800000018,tile_0_0,8_station_altona_8.1__017_1631700810.800000018__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__017_1631700810.800000018,tile_0_1,8_station_altona_8.1__017_1631700810.800000018__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__017_1631700810.800000018,tile_1_0,8_station_altona_8.1__017_1631700810.800000018__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__017_1631700810.800000018,tile_1_1,8_station_altona_8.1__017_1631700810.800000018__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__018_1631700810.900000000,tile_0_0,8_station_altona_8.1__018_1631700810.900000000__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__018_1631700810.900000000,tile_0_1,8_station_altona_8.1__018_1631700810.900000000__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__018_1631700810.900000000,tile_1_0,8_station_altona_8.1__018_1631700810.900000000__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__018_1631700810.900000000,tile_1_1,8_station_altona_8.1__018_1631700810.900000000__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__019_1631700811.000000014,tile_0_0,8_station_altona_8.1__019_1631700811.000000014__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__019_1631700811.000000014,tile_0_1,8_station_altona_8.1__019_1631700811.000000014__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__019_1631700811.000000014,tile_1_0,8_station_altona_8.1__019_1631700811.000000014__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__019_1631700811.000000014,tile_1_1,8_station_altona_8.1__019_1631700811.000000014__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__020_1631700811.100000001,tile_0_0,8_station_altona_8.1__020_1631700811.100000001__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__020_1631700811.100000001,tile_0_1,8_station_altona_8.1__020_1631700811.100000001__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__020_1631700811.100000001,tile_1_0,8_station_altona_8.1__020_1631700811.100000001__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__020_1631700811.100000001,tile_1_1,8_station_altona_8.1__020_1631700811.100000001__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__021_1631700811.200000019,tile_0_0,8_station_altona_8.1__021_1631700811.200000019__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__021_1631700811.200000019,tile_0_1,8_station_altona_8.1__021_1631700811.200000019__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__021_1631700811.200000019,tile_1_0,8_station_altona_8.1__021_1631700811.200000019__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__021_1631700811.200000019,tile_1_1,8_station_altona_8.1__021_1631700811.200000019__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__022_1631700811.300000005,tile_0_0,8_station_altona_8.1__022_1631700811.300000005__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__022_1631700811.300000005,tile_0_1,8_station_altona_8.1__022_1631700811.300000005__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__022_1631700811.300000005,tile_1_0,8_station_altona_8.1__022_1631700811.300000005__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__022_1631700811.300000005,tile_1_1,8_station_altona_8.1__022_1631700811.300000005__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__023_1631700811.400000023,tile_0_0,8_station_altona_8.1__023_1631700811.400000023__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__023_1631700811.400000023,tile_0_1,8_station_altona_8.1__023_1631700811.400000023__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__023_1631700811.400000023,tile_1_0,8_station_altona_8.1__023_1631700811.400000023__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__023_1631700811.400000023,tile_1_1,8_station_altona_8.1__023_1631700811.400000023__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__024_1631700811.500000009,tile_0_0,8_station_altona_8.1__024_1631700811.500000009__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__024_1631700811.500000009,tile_0_1,8_station_altona_8.1__024_1631700811.500000009__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__024_1631700811.500000009,tile_1_0,8_station_altona_8.1__024_1631700811.500000009__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__024_1631700811.500000009,tile_1_1,8_station_altona_8.1__024_1631700811.500000009__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__025_1631700811.600000028,tile_0_0,8_station_altona_8.1__025_1631700811.600000028__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__025_1631700811.600000028,tile_0_1,8_station_altona_8.1__025_1631700811.600000028__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__025_1631700811.600000028,tile_1_0,8_station_altona_8.1__025_1631700811.600000028__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__025_1631700811.600000028,tile_1_1,8_station_altona_8.1__025_1631700811.600000028__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__026_1631700811.700000014,tile_0_0,8_station_altona_8.1__026_1631700811.700000014__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__026_1631700811.700000014,tile_0_1,8_station_altona_8.1__026_1631700811.700000014__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__026_1631700811.700000014,tile_1_0,8_station_altona_8.1__026_1631700811.700000014__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__026_1631700811.700000014,tile_1_1,8_station_altona_8.1__026_1631700811.700000014__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__027_1631700811.800000000,tile_0_0,8_station_altona_8.1__027_1631700811.800000000__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__027_1631700811.800000000,tile_0_1,8_station_altona_8.1__027_1631700811.800000000__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__027_1631700811.800000000,tile_1_0,8_station_altona_8.1__027_1631700811.800000000__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__027_1631700811.800000000,tile_1_1,8_station_altona_8.1__027_1631700811.800000000__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__028_1631700811.900000018,tile_0_0,8_station_altona_8.1__028_1631700811.900000018__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__028_1631700811.900000018,tile_0_1,8_station_altona_8.1__028_1631700811.900000018__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__028_1631700811.900000018,tile_1_0,8_station_altona_8.1__028_1631700811.900000018__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__028_1631700811.900000018,tile_1_1,8_station_altona_8.1__028_1631700811.900000018__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__029_1631700812.000000004,tile_0_0,8_station_altona_8.1__029_1631700812.000000004__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__029_1631700812.000000004,tile_0_1,8_station_altona_8.1__029_1631700812.000000004__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__029_1631700812.000000004,tile_1_0,8_station_altona_8.1__029_1631700812.000000004__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__029_1631700812.000000004,tile_1_1,8_station_altona_8.1__029_1631700812.000000004__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__030_1631700812.100000016,tile_0_0,8_station_altona_8.1__030_1631700812.100000016__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__030_1631700812.100000016,tile_0_1,8_station_altona_8.1__030_1631700812.100000016__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__030_1631700812.100000016,tile_1_0,8_station_altona_8.1__030_1631700812.100000016__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__030_1631700812.100000016,tile_1_1,8_station_altona_8.1__030_1631700812.100000016__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__031_1631700812.200000027,tile_0_0,8_station_altona_8.1__031_1631700812.200000027__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__031_1631700812.200000027,tile_0_1,8_station_altona_8.1__031_1631700812.200000027__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__031_1631700812.200000027,tile_1_0,8_station_altona_8.1__031_1631700812.200000027__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__031_1631700812.200000027,tile_1_1,8_station_altona_8.1__031_1631700812.200000027__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__032_1631700812.300000007,tile_0_0,8_station_altona_8.1__032_1631700812.300000007__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__032_1631700812.300000007,tile_0_1,8_station_altona_8.1__032_1631700812.300000007__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__032_1631700812.300000007,tile_1_0,8_station_altona_8.1__032_1631700812.300000007__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__032_1631700812.300000007,tile_1_1,8_station_altona_8.1__032_1631700812.300000007__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__033_1631700812.400000019,tile_0_0,8_station_altona_8.1__033_1631700812.400000019__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__033_1631700812.400000019,tile_0_1,8_station_altona_8.1__033_1631700812.400000019__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__033_1631700812.400000019,tile_1_0,8_station_altona_8.1__033_1631700812.400000019__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__033_1631700812.400000019,tile_1_1,8_station_altona_8.1__033_1631700812.400000019__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__034_1631700812.500000031,tile_0_0,8_station_altona_8.1__034_1631700812.500000031__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__034_1631700812.500000031,tile_0_1,8_station_altona_8.1__034_1631700812.500000031__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__034_1631700812.500000031,tile_1_0,8_station_altona_8.1__034_1631700812.500000031__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__034_1631700812.500000031,tile_1_1,8_station_altona_8.1__034_1631700812.500000031__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__035_1631700812.600000011,tile_0_0,8_station_altona_8.1__035_1631700812.600000011__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__035_1631700812.600000011,tile_0_1,8_station_altona_8.1__035_1631700812.600000011__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__035_1631700812.600000011,tile_1_0,8_station_altona_8.1__035_1631700812.600000011__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__035_1631700812.600000011,tile_1_1,8_station_altona_8.1__035_1631700812.600000011__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__036_1631700812.700000023,tile_0_0,8_station_altona_8.1__036_1631700812.700000023__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__036_1631700812.700000023,tile_0_1,8_station_altona_8.1__036_1631700812.700000023__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__036_1631700812.700000023,tile_1_0,8_station_altona_8.1__036_1631700812.700000023__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__036_1631700812.700000023,tile_1_1,8_station_altona_8.1__036_1631700812.700000023__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__037_1631700812.800000002,tile_0_0,8_station_altona_8.1__037_1631700812.800000002__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__037_1631700812.800000002,tile_0_1,8_station_altona_8.1__037_1631700812.800000002__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__037_1631700812.800000002,tile_1_0,8_station_altona_8.1__037_1631700812.800000002__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__037_1631700812.800000002,tile_1_1,8_station_altona_8.1__037_1631700812.800000002__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__038_1631700812.900000014,tile_0_0,8_station_altona_8.1__038_1631700812.900000014__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__038_1631700812.900000014,tile_0_1,8_station_altona_8.1__038_1631700812.900000014__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__038_1631700812.900000014,tile_1_0,8_station_altona_8.1__038_1631700812.900000014__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__038_1631700812.900000014,tile_1_1,8_station_altona_8.1__038_1631700812.900000014__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__039_1631700813.000000026,tile_0_0,8_station_altona_8.1__039_1631700813.000000026__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__039_1631700813.000000026,tile_0_1,8_station_altona_8.1__039_1631700813.000000026__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__039_1631700813.000000026,tile_1_0,8_station_altona_8.1__039_1631700813.000000026__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__039_1631700813.000000026,tile_1_1,8_station_altona_8.1__039_1631700813.000000026__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__040_1631700813.100000005,tile_0_0,8_station_altona_8.1__040_1631700813.100000005__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__040_1631700813.100000005,tile_0_1,8_station_altona_8.1__040_1631700813.100000005__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__040_1631700813.100000005,tile_1_0,8_station_altona_8.1__040_1631700813.100000005__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__040_1631700813.100000005,tile_1_1,8_station_altona_8.1__040_1631700813.100000005__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__041_1631700813.200000015,tile_0_0,8_station_altona_8.1__041_1631700813.200000015__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__041_1631700813.200000015,tile_0_1,8_station_altona_8.1__041_1631700813.200000015__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__041_1631700813.200000015,tile_1_0,8_station_altona_8.1__041_1631700813.200000015__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__041_1631700813.200000015,tile_1_1,8_station_altona_8.1__041_1631700813.200000015__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__042_1631700813.300000026,tile_0_0,8_station_altona_8.1__042_1631700813.300000026__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__042_1631700813.300000026,tile_0_1,8_station_altona_8.1__042_1631700813.300000026__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__042_1631700813.300000026,tile_1_0,8_station_altona_8.1__042_1631700813.300000026__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__042_1631700813.300000026,tile_1_1,8_station_altona_8.1__042_1631700813.300000026__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__043_1631700813.400000005,tile_0_0,8_station_altona_8.1__043_1631700813.400000005__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__043_1631700813.400000005,tile_0_1,8_station_altona_8.1__043_1631700813.400000005__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__043_1631700813.400000005,tile_1_0,8_station_altona_8.1__043_1631700813.400000005__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__043_1631700813.400000005,tile_1_1,8_station_altona_8.1__043_1631700813.400000005__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__044_1631700813.500000015,tile_0_0,8_station_altona_8.1__044_1631700813.500000015__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__044_1631700813.500000015,tile_0_1,8_station_altona_8.1__044_1631700813.500000015__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__044_1631700813.500000015,tile_1_0,8_station_altona_8.1__044_1631700813.500000015__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__044_1631700813.500000015,tile_1_1,8_station_altona_8.1__044_1631700813.500000015__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__045_1631700813.600000026,tile_0_0,8_station_altona_8.1__045_1631700813.600000026__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__045_1631700813.600000026,tile_0_1,8_station_altona_8.1__045_1631700813.600000026__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__045_1631700813.600000026,tile_1_0,8_station_altona_8.1__045_1631700813.600000026__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__045_1631700813.600000026,tile_1_1,8_station_altona_8.1__045_1631700813.600000026__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__046_1631700813.700000005,tile_0_0,8_station_altona_8.1__046_1631700813.700000005__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__046_1631700813.700000005,tile_0_1,8_station_altona_8.1__046_1631700813.700000005__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__046_1631700813.700000005,tile_1_0,8_station_altona_8.1__046_1631700813.700000005__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__046_1631700813.700000005,tile_1_1,8_station_altona_8.1__046_1631700813.700000005__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__047_1631700813.800000015,tile_0_0,8_station_altona_8.1__047_1631700813.800000015__tile_0_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__047_1631700813.800000015,tile_0_1,8_station_altona_8.1__047_1631700813.800000015__tile_0_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__047_1631700813.800000015,tile_1_0,8_station_altona_8.1__047_1631700813.800000015__tile_1_0
proxy_0,source,8_station_altona_8,8_station_altona_8.1__047_1631700813.800000015,tile_1_1,8_station_altona_8.1__047_1631700813.800000015__tile_1_1
proxy_0,source,8_station_altona_8,8_station_altona_8.1__048_1631700813.900000026,tile_0_0,8_station_altona_8.1__048_1631700813.900000026__tile_0_0
